"uid","full_sci_name","match_type","BB_Accepted","BB_Accepted2","BB_Accepted3","BB_Accepted4","fuzzy_score"
"Otomys_unisulcatus","Otomys unisulcatus","1 - exact_fullsci_w_ssp","Otomys unisulcatus",NA,NA,NA,NA
"Otomys_uzungwensis","Otomys uzungwensis","1 - exact_fullsci_w_ssp","Otomys uzungwensis",NA,NA,NA,NA
"Otomys_yaldeni","Otomys yaldeni","1 - exact_fullsci_w_ssp","Otomys yaldeni",NA,NA,NA,NA
"Otomys_zinki","Otomys zinki","1 - exact_fullsci_w_ssp","Otomys zinki",NA,NA,NA,NA
"Otonycteris_hemprichii","Otonycteris hemprichii","1 - exact_fullsci_w_ssp","Otonycteris hemprichii",NA,NA,NA,NA
"Otonyctomys_hatti","Otonyctomys hatti","1 - exact_fullsci_w_ssp","Otonyctomys hatti",NA,NA,NA,NA
"Otopteropus_cartilagonodus","Otopteropus cartilagonodus","1 - exact_fullsci_w_ssp","Otopteropus cartilagonodus",NA,NA,NA,NA
"Otospermophilus_atricapillus","Otospermophilus atricapillus","1 - exact_fullsci_w_ssp","Otospermophilus atricapillus",NA,NA,NA,NA
"Otospermophilus_beecheyi","Otospermophilus beecheyi","1 - exact_fullsci_w_ssp","Otospermophilus beecheyi",NA,NA,NA,NA
"Otospermophilus_variegatus","Otospermophilus variegatus","1 - exact_fullsci_w_ssp","Otospermophilus variegatus",NA,NA,NA,NA
"Ototylomys_phyllotis","Ototylomys phyllotis","1 - exact_fullsci_w_ssp","Ototylomys phyllotis",NA,NA,NA,NA
"Ourebia_ourebi","Ourebia ourebi","1 - exact_fullsci_w_ssp","Ourebia ourebi",NA,NA,NA,NA
"Ovibos_moschatus","Ovibos moschatus","1 - exact_fullsci_w_ssp","Ovibos moschatus",NA,NA,NA,NA
"Ovis_ammon","Ovis ammon","1 - exact_fullsci_w_ssp","Ovis ammon",NA,NA,NA,NA
"Ovis_aries","Ovis aries","1 - exact_fullsci_w_ssp","Ovis aries",NA,NA,NA,NA
"Ovis_canadensis","Ovis canadensis","1 - exact_fullsci_w_ssp","Ovis canadensis",NA,NA,NA,NA
"Ovis_dalli","Ovis dalli","1 - exact_fullsci_w_ssp","Ovis dalli",NA,NA,NA,NA
"Ovis_nivicola","Ovis nivicola","1 - exact_fullsci_w_ssp","Ovis nivicola",NA,NA,NA,NA
"Oxymycterus_amazonicus","Oxymycterus amazonicus","1 - exact_fullsci_w_ssp","Oxymycterus amazonicus",NA,NA,NA,NA
"Oxymycterus_caparoae","Oxymycterus caparoae","1 - exact_fullsci_w_ssp","Oxymycterus caparoae",NA,NA,NA,NA
"Oxymycterus_dasytrichus","Oxymycterus dasytrichus","1 - exact_fullsci_w_ssp","Oxymycterus dasytrichus",NA,NA,NA,NA
"Oxymycterus_delator","Oxymycterus delator","1 - exact_fullsci_w_ssp","Oxymycterus delator",NA,NA,NA,NA
"Oxymycterus_hiska","Oxymycterus hiska","1 - exact_fullsci_w_ssp","Oxymycterus hiska",NA,NA,NA,NA
"Oxymycterus_hucucha","Oxymycterus hucucha","1 - exact_fullsci_w_ssp","Oxymycterus hucucha",NA,NA,NA,NA
"Oxymycterus_inca","Oxymycterus inca","1 - exact_fullsci_w_ssp","Oxymycterus inca",NA,NA,NA,NA
"Oxymycterus_josei","Oxymycterus josei","1 - exact_fullsci_w_ssp","Oxymycterus josei",NA,NA,NA,NA
"Oxymycterus_nasutus","Oxymycterus nasutus","1 - exact_fullsci_w_ssp","Oxymycterus nasutus",NA,NA,NA,NA
"Oxymycterus_paramensis","Oxymycterus paramensis","1 - exact_fullsci_w_ssp","Oxymycterus paramensis",NA,NA,NA,NA
"Oxymycterus_quaestor","Oxymycterus quaestor","1 - exact_fullsci_w_ssp","Oxymycterus quaestor",NA,NA,NA,NA
"Oxymycterus_rufus","Oxymycterus rufus","1 - exact_fullsci_w_ssp","Oxymycterus rufus",NA,NA,NA,NA
"Oxymycterus_wayku","Oxymycterus wayku","1 - exact_fullsci_w_ssp","Oxymycterus wayku",NA,NA,NA,NA
"Ozotoceros_bezoarticus","Ozotoceros bezoarticus","1 - exact_fullsci_w_ssp","Ozotoceros bezoarticus",NA,NA,NA,NA
"Pachyuromys_duprasi","Pachyuromys duprasi","1 - exact_fullsci_w_ssp","Pachyuromys duprasi",NA,NA,NA,NA
"Pagophilus_groenlandicus","Pagophilus groenlandicus","1 - exact_fullsci_w_ssp","Pagophilus groenlandicus",NA,NA,NA,NA
"Paguma_larvata","Paguma larvata","1 - exact_fullsci_w_ssp","Paguma larvata",NA,NA,NA,NA
"Palaeopropithecus_ingens","Palaeopropithecus ingens","1 - exact_fullsci_w_ssp","Palaeopropithecus ingens",NA,NA,NA,NA
"Palawanomys_furvus","Palawanomys furvus","1 - exact_fullsci_w_ssp","Palawanomys furvus",NA,NA,NA,NA
"Pan_paniscus","Pan paniscus","1 - exact_fullsci_w_ssp","Pan paniscus",NA,NA,NA,NA
"Pan_troglodytes","Pan troglodytes","1 - exact_fullsci_w_ssp","Pan troglodytes",NA,NA,NA,NA
"Panthera_leo","Panthera leo","1 - exact_fullsci_w_ssp","Panthera leo",NA,NA,NA,NA
"Panthera_onca","Panthera onca","1 - exact_fullsci_w_ssp","Panthera onca",NA,NA,NA,NA
"Panthera_pardus","Panthera pardus","1 - exact_fullsci_w_ssp","Panthera pardus",NA,NA,NA,NA
"Panthera_tigris","Panthera tigris","1 - exact_fullsci_w_ssp","Panthera tigris",NA,NA,NA,NA
"Panthera_uncia","Panthera uncia","1 - exact_fullsci_w_ssp","Panthera uncia",NA,NA,NA,NA
"Pantholops_hodgsonii","Pantholops hodgsonii","1 - exact_fullsci_w_ssp","Pantholops hodgsonii",NA,NA,NA,NA
"Papagomys_armandvillei","Papagomys armandvillei","1 - exact_fullsci_w_ssp","Papagomys armandvillei",NA,NA,NA,NA
"Papio_anubis","Papio anubis","1 - exact_fullsci_w_ssp","Papio anubis",NA,NA,NA,NA
"Papio_cynocephalus","Papio cynocephalus","1 - exact_fullsci_w_ssp","Papio cynocephalus",NA,NA,NA,NA
"Papio_hamadryas","Papio hamadryas","1 - exact_fullsci_w_ssp","Papio hamadryas",NA,NA,NA,NA
"Papio_papio","Papio papio","1 - exact_fullsci_w_ssp","Papio papio",NA,NA,NA,NA
"Papio_ursinus","Papio ursinus","1 - exact_fullsci_w_ssp","Papio ursinus",NA,NA,NA,NA
"Pappogeomys_bulleri","Pappogeomys bulleri","1 - exact_fullsci_w_ssp","Pappogeomys bulleri",NA,NA,NA,NA
"Paracrocidura_graueri","Paracrocidura graueri","1 - exact_fullsci_w_ssp","Paracrocidura graueri",NA,NA,NA,NA
"Paracrocidura_maxima","Paracrocidura maxima","1 - exact_fullsci_w_ssp","Paracrocidura maxima",NA,NA,NA,NA
"Paracrocidura_schoutedeni","Paracrocidura schoutedeni","1 - exact_fullsci_w_ssp","Paracrocidura schoutedeni",NA,NA,NA,NA
"Paracynictis_selousi","Paracynictis selousi","1 - exact_fullsci_w_ssp","Paracynictis selousi",NA,NA,NA,NA
"Paradipus_ctenodactylus","Paradipus ctenodactylus","1 - exact_fullsci_w_ssp","Paradipus ctenodactylus",NA,NA,NA,NA
"Paradoxurus_hermaphroditus","Paradoxurus hermaphroditus","1 - exact_fullsci_w_ssp","Paradoxurus hermaphroditus",NA,NA,NA,NA
"Paradoxurus_jerdoni","Paradoxurus jerdoni","1 - exact_fullsci_w_ssp","Paradoxurus jerdoni",NA,NA,NA,NA
"Paradoxurus_zeylonensis","Paradoxurus zeylonensis","1 - exact_fullsci_w_ssp","Paradoxurus zeylonensis",NA,NA,NA,NA
"Paraechinus_aethiopicus","Paraechinus aethiopicus","1 - exact_fullsci_w_ssp","Paraechinus aethiopicus",NA,NA,NA,NA
"Paraechinus_hypomelas","Paraechinus hypomelas","1 - exact_fullsci_w_ssp","Paraechinus hypomelas",NA,NA,NA,NA
"Paraechinus_micropus","Paraechinus micropus","1 - exact_fullsci_w_ssp","Paraechinus micropus",NA,NA,NA,NA
"Paraechinus_nudiventris","Paraechinus nudiventris","1 - exact_fullsci_w_ssp","Paraechinus nudiventris",NA,NA,NA,NA
"Parahydromys_asper","Parahydromys asper","1 - exact_fullsci_w_ssp","Parahydromys asper",NA,NA,NA,NA
"Paraleptomys_rufilatus","Paraleptomys rufilatus","1 - exact_fullsci_w_ssp","Paraleptomys rufilatus",NA,NA,NA,NA
"Paraleptomys_wilhelmina","Paraleptomys wilhelmina","1 - exact_fullsci_w_ssp","Paraleptomys wilhelmina",NA,NA,NA,NA
"Paramelomys_gressitti","Paramelomys gressitti","1 - exact_fullsci_w_ssp","Paramelomys gressitti",NA,NA,NA,NA
"Paramelomys_levipes","Paramelomys levipes","1 - exact_fullsci_w_ssp","Paramelomys levipes",NA,NA,NA,NA
"Paramelomys_lorentzii","Paramelomys lorentzii","1 - exact_fullsci_w_ssp","Paramelomys lorentzii",NA,NA,NA,NA
"Paramelomys_mollis","Paramelomys mollis","1 - exact_fullsci_w_ssp","Paramelomys mollis",NA,NA,NA,NA
"Paramelomys_moncktoni","Paramelomys moncktoni","1 - exact_fullsci_w_ssp","Paramelomys moncktoni",NA,NA,NA,NA
"Paramelomys_naso","Paramelomys naso","1 - exact_fullsci_w_ssp","Paramelomys naso",NA,NA,NA,NA
"Paramelomys_platyops","Paramelomys platyops","1 - exact_fullsci_w_ssp","Paramelomys platyops",NA,NA,NA,NA
"Paramelomys_rubex","Paramelomys rubex","1 - exact_fullsci_w_ssp","Paramelomys rubex",NA,NA,NA,NA
"Paramelomys_steini","Paramelomys steini","1 - exact_fullsci_w_ssp","Paramelomys steini",NA,NA,NA,NA
"Parantechinus_apicalis","Parantechinus apicalis","1 - exact_fullsci_w_ssp","Parantechinus apicalis",NA,NA,NA,NA
"Paranyctimene_raptor","Paranyctimene raptor","1 - exact_fullsci_w_ssp","Paranyctimene raptor",NA,NA,NA,NA
"Paranyctimene_tenax","Paranyctimene tenax","1 - exact_fullsci_w_ssp","Paranyctimene tenax",NA,NA,NA,NA
"Parascalops_breweri","Parascalops breweri","1 - exact_fullsci_w_ssp","Parascalops breweri",NA,NA,NA,NA
"Parastrellus_hesperus","Parastrellus hesperus","1 - exact_fullsci_w_ssp","Parastrellus hesperus",NA,NA,NA,NA
"Paratriaenops_auritus","Paratriaenops auritus","1 - exact_fullsci_w_ssp","Paratriaenops auritus",NA,NA,NA,NA
"Paratriaenops_pauliani","Paratriaenops pauliani","1 - exact_fullsci_w_ssp","Paratriaenops pauliani",NA,NA,NA,NA
"Paraxerus_alexandri","Paraxerus alexandri","1 - exact_fullsci_w_ssp","Paraxerus alexandri",NA,NA,NA,NA
"Paraxerus_boehmi","Paraxerus boehmi","1 - exact_fullsci_w_ssp","Paraxerus boehmi",NA,NA,NA,NA
"Paraxerus_cepapi","Paraxerus cepapi","1 - exact_fullsci_w_ssp","Paraxerus cepapi",NA,NA,NA,NA
"Paraxerus_cooperi","Paraxerus cooperi","1 - exact_fullsci_w_ssp","Paraxerus cooperi",NA,NA,NA,NA
"Paraxerus_flavovittis","Paraxerus flavovittis","1 - exact_fullsci_w_ssp","Paraxerus flavovittis",NA,NA,NA,NA
"Paraxerus_lucifer","Paraxerus lucifer","1 - exact_fullsci_w_ssp","Paraxerus lucifer",NA,NA,NA,NA
"Paraxerus_ochraceus","Paraxerus ochraceus","1 - exact_fullsci_w_ssp","Paraxerus ochraceus",NA,NA,NA,NA
"Paraxerus_palliatus","Paraxerus palliatus","1 - exact_fullsci_w_ssp","Paraxerus palliatus",NA,NA,NA,NA
"Paraxerus_poensis","Paraxerus poensis","1 - exact_fullsci_w_ssp","Paraxerus poensis",NA,NA,NA,NA
"Paraxerus_vexillarius","Paraxerus vexillarius","1 - exact_fullsci_w_ssp","Paraxerus vexillarius",NA,NA,NA,NA
"Paraxerus_vincenti","Paraxerus vincenti","1 - exact_fullsci_w_ssp","Paraxerus vincenti",NA,NA,NA,NA
"Pardofelis_marmorata","Pardofelis marmorata","1 - exact_fullsci_w_ssp","Pardofelis marmorata",NA,NA,NA,NA
"Parotomys_brantsii","Parotomys brantsii","1 - exact_fullsci_w_ssp","Parotomys brantsii",NA,NA,NA,NA
"Parotomys_littledalei","Parotomys littledalei","1 - exact_fullsci_w_ssp","Parotomys littledalei",NA,NA,NA,NA
"Pattonomys_semivillosus","Pattonomys semivillosus","1 - exact_fullsci_w_ssp","Pattonomys semivillosus",NA,NA,NA,NA
"Paucidentomys_vermidax","Paucidentomys vermidax","1 - exact_fullsci_w_ssp","Paucidentomys vermidax",NA,NA,NA,NA
"Paulamys_naso","Paulamys naso","1 - exact_fullsci_w_ssp","Paulamys naso",NA,NA,NA,NA
"Pectinator_spekei","Pectinator spekei","1 - exact_fullsci_w_ssp","Pectinator spekei",NA,NA,NA,NA
"Pedetes_capensis","Pedetes capensis","1 - exact_fullsci_w_ssp","Pedetes capensis",NA,NA,NA,NA
"Pedetes_surdaster","Pedetes surdaster","1 - exact_fullsci_w_ssp","Pedetes surdaster",NA,NA,NA,NA
"Pelea_capreolus","Pelea capreolus","1 - exact_fullsci_w_ssp","Pelea capreolus",NA,NA,NA,NA
"Pelomys_campanae","Pelomys campanae","1 - exact_fullsci_w_ssp","Pelomys campanae",NA,NA,NA,NA
"Pelomys_fallax","Pelomys fallax","1 - exact_fullsci_w_ssp","Pelomys fallax",NA,NA,NA,NA
"Pelomys_hopkinsi","Pelomys hopkinsi","1 - exact_fullsci_w_ssp","Pelomys hopkinsi",NA,NA,NA,NA
"Pelomys_isseli","Pelomys isseli","1 - exact_fullsci_w_ssp","Pelomys isseli",NA,NA,NA,NA
"Pelomys_minor","Pelomys minor","1 - exact_fullsci_w_ssp","Pelomys minor",NA,NA,NA,NA
"Pennatomys_nivalis","Pennatomys nivalis","1 - exact_fullsci_w_ssp","Pennatomys nivalis",NA,NA,NA,NA
"Pentalagus_furnessi","Pentalagus furnessi","1 - exact_fullsci_w_ssp","Pentalagus furnessi",NA,NA,NA,NA
"Peponocephala_electra","Peponocephala electra","1 - exact_fullsci_w_ssp","Peponocephala electra",NA,NA,NA,NA
"Perameles_bougainville","Perameles bougainville","1 - exact_fullsci_w_ssp","Perameles bougainville",NA,NA,NA,NA
"Perameles_eremiana","Perameles eremiana","1 - exact_fullsci_w_ssp","Perameles eremiana",NA,NA,NA,NA
"Perameles_gunnii","Perameles gunnii","1 - exact_fullsci_w_ssp","Perameles gunnii",NA,NA,NA,NA
"Perameles_nasuta","Perameles nasuta","1 - exact_fullsci_w_ssp","Perameles nasuta",NA,NA,NA,NA
"Perodicticus_potto","Perodicticus potto","1 - exact_fullsci_w_ssp","Perodicticus potto",NA,NA,NA,NA
"Perognathus_amplus","Perognathus amplus","1 - exact_fullsci_w_ssp","Perognathus amplus",NA,NA,NA,NA
"Perognathus_fasciatus","Perognathus fasciatus","1 - exact_fullsci_w_ssp","Perognathus fasciatus",NA,NA,NA,NA
"Perognathus_flavescens","Perognathus flavescens","1 - exact_fullsci_w_ssp","Perognathus flavescens",NA,NA,NA,NA
"Perognathus_flavus","Perognathus flavus","1 - exact_fullsci_w_ssp","Perognathus flavus",NA,NA,NA,NA
"Perognathus_inornatus","Perognathus inornatus","1 - exact_fullsci_w_ssp","Perognathus inornatus",NA,NA,NA,NA
"Perognathus_longimembris","Perognathus longimembris","1 - exact_fullsci_w_ssp","Perognathus longimembris",NA,NA,NA,NA
"Perognathus_merriami","Perognathus merriami","1 - exact_fullsci_w_ssp","Perognathus merriami",NA,NA,NA,NA
"Perognathus_parvus","Perognathus parvus","1 - exact_fullsci_w_ssp","Perognathus parvus",NA,NA,NA,NA
"Peromyscus_attwateri","Peromyscus attwateri","1 - exact_fullsci_w_ssp","Peromyscus attwateri",NA,NA,NA,NA
"Peromyscus_aztecus","Peromyscus aztecus","1 - exact_fullsci_w_ssp","Peromyscus aztecus",NA,NA,NA,NA
"Peromyscus_beatae","Peromyscus beatae","1 - exact_fullsci_w_ssp","Peromyscus beatae",NA,NA,NA,NA
"Peromyscus_boylii","Peromyscus boylii","1 - exact_fullsci_w_ssp","Peromyscus boylii",NA,NA,NA,NA
"Peromyscus_bullatus","Peromyscus bullatus","1 - exact_fullsci_w_ssp","Peromyscus bullatus",NA,NA,NA,NA
"Peromyscus_californicus","Peromyscus californicus","1 - exact_fullsci_w_ssp","Peromyscus californicus",NA,NA,NA,NA
"Peromyscus_caniceps","Peromyscus caniceps","1 - exact_fullsci_w_ssp","Peromyscus caniceps",NA,NA,NA,NA
"Peromyscus_carletoni","Peromyscus carletoni","1 - exact_fullsci_w_ssp","Peromyscus carletoni",NA,NA,NA,NA
"Peromyscus_crinitus","Peromyscus crinitus","1 - exact_fullsci_w_ssp","Peromyscus crinitus",NA,NA,NA,NA
"Peromyscus_dickeyi","Peromyscus dickeyi","1 - exact_fullsci_w_ssp","Peromyscus dickeyi",NA,NA,NA,NA
"Peromyscus_difficilis","Peromyscus difficilis","1 - exact_fullsci_w_ssp","Peromyscus difficilis",NA,NA,NA,NA
"Peromyscus_eremicus","Peromyscus eremicus","1 - exact_fullsci_w_ssp","Peromyscus eremicus",NA,NA,NA,NA
"Peromyscus_eva","Peromyscus eva","1 - exact_fullsci_w_ssp","Peromyscus eva",NA,NA,NA,NA
"Peromyscus_fraterculus","Peromyscus fraterculus","1 - exact_fullsci_w_ssp","Peromyscus fraterculus",NA,NA,NA,NA
"Peromyscus_furvus","Peromyscus furvus","1 - exact_fullsci_w_ssp","Peromyscus furvus",NA,NA,NA,NA
"Peromyscus_gossypinus","Peromyscus gossypinus","1 - exact_fullsci_w_ssp","Peromyscus gossypinus",NA,NA,NA,NA
"Peromyscus_grandis","Peromyscus grandis","1 - exact_fullsci_w_ssp","Peromyscus grandis",NA,NA,NA,NA
"Peromyscus_gratus","Peromyscus gratus","1 - exact_fullsci_w_ssp","Peromyscus gratus",NA,NA,NA,NA
"Peromyscus_guardia","Peromyscus guardia","1 - exact_fullsci_w_ssp","Peromyscus guardia",NA,NA,NA,NA
"Peromyscus_guatemalensis","Peromyscus guatemalensis","1 - exact_fullsci_w_ssp","Peromyscus guatemalensis",NA,NA,NA,NA
"Peromyscus_gymnotis","Peromyscus gymnotis","1 - exact_fullsci_w_ssp","Peromyscus gymnotis",NA,NA,NA,NA
"Peromyscus_hooperi","Peromyscus hooperi","1 - exact_fullsci_w_ssp","Peromyscus hooperi",NA,NA,NA,NA
"Peromyscus_hylocetes","Peromyscus hylocetes","1 - exact_fullsci_w_ssp","Peromyscus hylocetes",NA,NA,NA,NA
"Peromyscus_interparietalis","Peromyscus interparietalis","1 - exact_fullsci_w_ssp","Peromyscus interparietalis",NA,NA,NA,NA
"Peromyscus_keeni","Peromyscus keeni","1 - exact_fullsci_w_ssp","Peromyscus keeni",NA,NA,NA,NA
"Peromyscus_leucopus","Peromyscus leucopus","1 - exact_fullsci_w_ssp","Peromyscus leucopus",NA,NA,NA,NA
"Peromyscus_levipes","Peromyscus levipes","1 - exact_fullsci_w_ssp","Peromyscus levipes",NA,NA,NA,NA
"Peromyscus_madrensis","Peromyscus madrensis","1 - exact_fullsci_w_ssp","Peromyscus madrensis",NA,NA,NA,NA
"Peromyscus_maniculatus","Peromyscus maniculatus","1 - exact_fullsci_w_ssp","Peromyscus maniculatus",NA,NA,NA,NA
"Peromyscus_mayensis","Peromyscus mayensis","1 - exact_fullsci_w_ssp","Peromyscus mayensis",NA,NA,NA,NA
"Peromyscus_megalops","Peromyscus megalops","1 - exact_fullsci_w_ssp","Peromyscus megalops",NA,NA,NA,NA
"Peromyscus_mekisturus","Peromyscus mekisturus","1 - exact_fullsci_w_ssp","Peromyscus mekisturus",NA,NA,NA,NA
"Peromyscus_melanocarpus","Peromyscus melanocarpus","1 - exact_fullsci_w_ssp","Peromyscus melanocarpus",NA,NA,NA,NA
"Peromyscus_melanophrys","Peromyscus melanophrys","1 - exact_fullsci_w_ssp","Peromyscus melanophrys",NA,NA,NA,NA
"Peromyscus_melanotis","Peromyscus melanotis","1 - exact_fullsci_w_ssp","Peromyscus melanotis",NA,NA,NA,NA
"Peromyscus_melanurus","Peromyscus melanurus","1 - exact_fullsci_w_ssp","Peromyscus melanurus",NA,NA,NA,NA
"Peromyscus_merriami","Peromyscus merriami","1 - exact_fullsci_w_ssp","Peromyscus merriami",NA,NA,NA,NA
"Peromyscus_mexicanus","Peromyscus mexicanus","1 - exact_fullsci_w_ssp","Peromyscus mexicanus",NA,NA,NA,NA
"Peromyscus_nasutus","Peromyscus nasutus","1 - exact_fullsci_w_ssp","Peromyscus nasutus",NA,NA,NA,NA
"Peromyscus_ochraventer","Peromyscus ochraventer","1 - exact_fullsci_w_ssp","Peromyscus ochraventer",NA,NA,NA,NA
"Peromyscus_pectoralis","Peromyscus pectoralis","1 - exact_fullsci_w_ssp","Peromyscus pectoralis",NA,NA,NA,NA
"Peromyscus_pembertoni","Peromyscus pembertoni","1 - exact_fullsci_w_ssp","Peromyscus pembertoni",NA,NA,NA,NA
"Peromyscus_perfulvus","Peromyscus perfulvus","1 - exact_fullsci_w_ssp","Peromyscus perfulvus",NA,NA,NA,NA
"Peromyscus_polionotus","Peromyscus polionotus","1 - exact_fullsci_w_ssp","Peromyscus polionotus",NA,NA,NA,NA
"Peromyscus_polius","Peromyscus polius","1 - exact_fullsci_w_ssp","Peromyscus polius",NA,NA,NA,NA
"Peromyscus_pseudocrinitus","Peromyscus pseudocrinitus","1 - exact_fullsci_w_ssp","Peromyscus pseudocrinitus",NA,NA,NA,NA
"Peromyscus_sagax","Peromyscus sagax","1 - exact_fullsci_w_ssp","Peromyscus sagax",NA,NA,NA,NA
"Peromyscus_schmidlyi","Peromyscus schmidlyi","1 - exact_fullsci_w_ssp","Peromyscus schmidlyi",NA,NA,NA,NA
"Peromyscus_sejugis","Peromyscus sejugis","1 - exact_fullsci_w_ssp","Peromyscus sejugis",NA,NA,NA,NA
"Peromyscus_simulus","Peromyscus simulus","1 - exact_fullsci_w_ssp","Peromyscus simulus",NA,NA,NA,NA
"Peromyscus_slevini","Peromyscus slevini","1 - exact_fullsci_w_ssp","Peromyscus slevini",NA,NA,NA,NA
"Peromyscus_spicilegus","Peromyscus spicilegus","1 - exact_fullsci_w_ssp","Peromyscus spicilegus",NA,NA,NA,NA
"Peromyscus_stephani","Peromyscus stephani","1 - exact_fullsci_w_ssp","Peromyscus stephani",NA,NA,NA,NA
"Peromyscus_stirtoni","Peromyscus stirtoni","1 - exact_fullsci_w_ssp","Peromyscus stirtoni",NA,NA,NA,NA
"Peromyscus_truei","Peromyscus truei","1 - exact_fullsci_w_ssp","Peromyscus truei",NA,NA,NA,NA
"Peromyscus_winkelmanni","Peromyscus winkelmanni","1 - exact_fullsci_w_ssp","Peromyscus winkelmanni",NA,NA,NA,NA
"Peromyscus_yucatanicus","Peromyscus yucatanicus","1 - exact_fullsci_w_ssp","Peromyscus yucatanicus",NA,NA,NA,NA
"Peromyscus_zarhynchus","Peromyscus zarhynchus","1 - exact_fullsci_w_ssp","Peromyscus zarhynchus",NA,NA,NA,NA
"Peropteryx_kappleri","Peropteryx kappleri","1 - exact_fullsci_w_ssp","Peropteryx kappleri",NA,NA,NA,NA
"Peropteryx_leucoptera","Peropteryx leucoptera","1 - exact_fullsci_w_ssp","Peropteryx leucoptera",NA,NA,NA,NA
"Peropteryx_macrotis","Peropteryx macrotis","1 - exact_fullsci_w_ssp","Peropteryx macrotis",NA,NA,NA,NA
"Peropteryx_pallidoptera","Peropteryx pallidoptera","1 - exact_fullsci_w_ssp","Peropteryx pallidoptera",NA,NA,NA,NA
"Peropteryx_trinitatis","Peropteryx trinitatis","1 - exact_fullsci_w_ssp","Peropteryx trinitatis",NA,NA,NA,NA
"Peroryctes_broadbenti","Peroryctes broadbenti","1 - exact_fullsci_w_ssp","Peroryctes broadbenti",NA,NA,NA,NA
"Peroryctes_raffrayana","Peroryctes raffrayana","1 - exact_fullsci_w_ssp","Peroryctes raffrayana",NA,NA,NA,NA
"Petaurillus_emiliae","Petaurillus emiliae","1 - exact_fullsci_w_ssp","Petaurillus emiliae",NA,NA,NA,NA
"Petaurillus_hosei","Petaurillus hosei","1 - exact_fullsci_w_ssp","Petaurillus hosei",NA,NA,NA,NA
"Petaurillus_kinlochii","Petaurillus kinlochii","1 - exact_fullsci_w_ssp","Petaurillus kinlochii",NA,NA,NA,NA
"Petaurista_albiventer","Petaurista albiventer","1 - exact_fullsci_w_ssp","Petaurista albiventer",NA,NA,NA,NA
"Petaurista_alborufus","Petaurista alborufus","1 - exact_fullsci_w_ssp","Petaurista alborufus",NA,NA,NA,NA
"Petaurista_caniceps","Petaurista caniceps","1 - exact_fullsci_w_ssp","Petaurista caniceps",NA,NA,NA,NA
"Petaurista_elegans","Petaurista elegans","1 - exact_fullsci_w_ssp","Petaurista elegans",NA,NA,NA,NA
"Petaurista_grandis","Petaurista grandis","1 - exact_fullsci_w_ssp","Petaurista grandis",NA,NA,NA,NA
"Petaurista_hainana","Petaurista hainana","1 - exact_fullsci_w_ssp","Petaurista hainana",NA,NA,NA,NA
"Petaurista_lena","Petaurista lena","1 - exact_fullsci_w_ssp","Petaurista lena",NA,NA,NA,NA
"Petaurista_leucogenys","Petaurista leucogenys","1 - exact_fullsci_w_ssp","Petaurista leucogenys",NA,NA,NA,NA
"Petaurista_magnificus","Petaurista magnificus","1 - exact_fullsci_w_ssp","Petaurista magnificus",NA,NA,NA,NA
"Petaurista_marica","Petaurista marica","1 - exact_fullsci_w_ssp","Petaurista marica",NA,NA,NA,NA
"Petaurista_mechukaensis","Petaurista mechukaensis","1 - exact_fullsci_w_ssp","Petaurista mechukaensis",NA,NA,NA,NA
"Petaurista_mishmiensis","Petaurista mishmiensis","1 - exact_fullsci_w_ssp","Petaurista mishmiensis",NA,NA,NA,NA
"Petaurista_nobilis","Petaurista nobilis","1 - exact_fullsci_w_ssp","Petaurista nobilis",NA,NA,NA,NA
"Petaurista_petaurista","Petaurista petaurista","1 - exact_fullsci_w_ssp","Petaurista petaurista",NA,NA,NA,NA
"Petaurista_philippensis","Petaurista philippensis","1 - exact_fullsci_w_ssp","Petaurista philippensis",NA,NA,NA,NA
"Petaurista_siangensis","Petaurista siangensis","1 - exact_fullsci_w_ssp","Petaurista siangensis",NA,NA,NA,NA
"Petaurista_xanthotis","Petaurista xanthotis","1 - exact_fullsci_w_ssp","Petaurista xanthotis",NA,NA,NA,NA
"Petaurista_yunanensis","Petaurista yunanensis","1 - exact_fullsci_w_ssp","Petaurista yunanensis",NA,NA,NA,NA
"Petauroides_volans","Petauroides volans","1 - exact_fullsci_w_ssp","Petauroides volans",NA,NA,NA,NA
"Petaurus_abidi","Petaurus abidi","1 - exact_fullsci_w_ssp","Petaurus abidi",NA,NA,NA,NA
"Petaurus_australis","Petaurus australis","1 - exact_fullsci_w_ssp","Petaurus australis",NA,NA,NA,NA
"Petaurus_biacensis","Petaurus biacensis","1 - exact_fullsci_w_ssp","Petaurus biacensis",NA,NA,NA,NA
"Petaurus_breviceps","Petaurus breviceps","1 - exact_fullsci_w_ssp","Petaurus breviceps",NA,NA,NA,NA
"Petaurus_gracilis","Petaurus gracilis","1 - exact_fullsci_w_ssp","Petaurus gracilis",NA,NA,NA,NA
"Petaurus_norfolcensis","Petaurus norfolcensis","1 - exact_fullsci_w_ssp","Petaurus norfolcensis",NA,NA,NA,NA
