"Accepted","Synonym"
"Hipposideros_semoni","Doryrhina_semoni"
"Hipposideros_stenotis","Doryrhina_stenotis"
"Hipposideros_thomensis","Macronycteris_thomensis"
"Hipposideros_vittatus","Macronycteris_vittatus"
"Hipposideros_wollastoni","Doryrhina_wollastoni"
"Hyaena_brunnea","Hyaena_brunnea"
"Hyaena_brunnea","Parahyaena_brunnea"
"Hybomys_badius","Hybomys_badius"
"Hybomys_badius","Hybomys_eisentrauti"
"Hybomys_planifrons","Hybomys_planifrons"
"Hybomys_trivirgatus","Hybomys_trivirgatus"
"Hylopetes_lepidus","Hylopetes_sagitta"
"Hypsugo_anchietae","Neoromicia_anchietae"
"Hypsugo_bemainty","Neoromicia_bemainty"
"Ictonyx_libyca","Ictonyx_libycus"
"Kunsia_fronto","Kunsia_fronto"
"Kunsia_fronto","Gyldenstolpia_fronto"
"Lagenorhynchus_acutus","Lagenorhynchus_acutus"
"Lagenorhynchus_acutus","Delphinus_acutus"
"Lagenorhynchus_acutus","Delphinus_eschrichtii"
"Lagenorhynchus_acutus","Delphinus_leucopleurus"
"Lagenorhynchus_acutus","Electra_acuta"
"Lagenorhynchus_acutus","Lagenodelphis_acutus"
"Lagenorhynchus_acutus","Lagenorhynchus_gubernator"
"Lagenorhynchus_acutus","Lagenorhynchus_leucopleurus"
"Lagenorhynchus_acutus","Lagenorhynchus_perspicillatus"
"Lagenorhynchus_acutus","Leicopleurus_arcticus"
"Lagenorhynchus_acutus","Leucopleurus_acutus"
"Lagenorhynchus_acutus","Leucopleurus_arcticus"
"Lagenorhynchus_australis","Lagenorhynchus_australis"
"Lagenorhynchus_australis","Delphinus_chilensis"
"Lagenorhynchus_australis","Delphinus_cruciger"
"Lagenorhynchus_australis","Electra_cruciger"
"Lagenorhynchus_australis","Lagenorhynchus_latifrons"
"Lagenorhynchus_australis","Lagenorhynchus_supercillosus"
"Lagenorhynchus_australis","Phocaena_australis"
"Lagenorhynchus_australis","Phocaena_crucigera"
"Lagenorhynchus_australis","Phocaena_d'orbignyi"
"Lagenorhynchus_australis","Phocoena_australis"
"Lagenorhynchus_australis","Sagmatias_amblodon"
"Lagenorhynchus_australis","Sagmatias_australis"
"Lagenorhynchus_australis","Tursio_chiloensis"
"Lagenorhynchus_cruciger","Lagenorhynchus_cruciger"
"Lagenorhynchus_cruciger","Delphinus_albigena"
"Lagenorhynchus_cruciger","Delphinus_bivitattus"
"Lagenorhynchus_cruciger","Delphinus_cruciger"
"Lagenorhynchus_cruciger","Delphinus_livittatus"
"Lagenorhynchus_cruciger","Electra_clancula"
"Lagenorhynchus_cruciger","Lagenodelphis_cruciger"
"Lagenorhynchus_cruciger","Lagenorhynchus_clanculus"
"Lagenorhynchus_cruciger","Lagenorhynchus_wilsoni"
"Lagenorhynchus_cruciger","Phocaena_homeii"
"Lagenorhynchus_cruciger","Sagmatias_cruciger"
"Lagenorhynchus_obliquidens","Lagenorhynchus_obliquidens"
"Lagenorhynchus_obliquidens","Delphinus_longidens"
"Lagenorhynchus_obliquidens","Delphinus_obliquidens"
"Lagenorhynchus_obliquidens","Lagenorhynchus_longidens"
"Lagenorhynchus_obliquidens","Lagenorhynchus_ognevi"
"Lagenorhynchus_obliquidens","Sagmatias_obliquidens"
"Lagenorhynchus_obscurus","Lagenorhynchus_obscurus"
"Lagenorhynchus_obscurus","Clymene_obscurua"
"Lagenorhynchus_obscurus","Clymene_similis"
"Lagenorhynchus_obscurus","Clymenia_obscura"
"Lagenorhynchus_obscurus","Delphinus_breviceps"
"Lagenorhynchus_obscurus","Delphinus_obscurus"
"Lagenorhynchus_obscurus","Delphinus_superciliosus"
"Lagenorhynchus_obscurus","Electra_breviceps"
"Lagenorhynchus_obscurus","Lagenodelphis_obscurus"
"Lagenorhynchus_obscurus","Lagenorhynchus_breviceps"
"Lagenorhynchus_obscurus","Lagenorhynchus_fitzroy"
"Lagenorhynchus_obscurus","Lagenorhynchus_fitzroyi"
"Lagenorhynchus_obscurus","Lagenorhynchus_similis"
"Lagenorhynchus_obscurus","Lagenorhynchus_superciliosus"
"Lagenorhynchus_obscurus","Phocaena_fitzroyi"
"Lagenorhynchus_obscurus","Prodelphinus_obscurus"
"Lagenorhynchus_obscurus","Prodelphinus_petersii"
"Lagenorhynchus_obscurus","Sagmatias_obscurus"
"Lagenorhynchus_obscurus","Tursio_obscurus"
"Lagenorhynchus_obscurus","Tursiops_obscurus"
"Lagothrix_cana","Lagothrix_lagothricha"
"Lagothrix_lagotricha","Lagothrix_lagothricha"
"Lagothrix_lagotricha","Lagothrix_caparro"
"Lagothrix_lagotricha","Lagothrix_caroarensis"
"Lagothrix_lagotricha","Lagothrix_geoffroyi"
"Lagothrix_lagotricha","Lagothrix_humboldtii"
"Lagothrix_lagotricha","Macaco_barrigo"
"Lagothrix_lagotricha","Simia_lagothricha"
"Lagothrix_poeppigii","Lagothrix_lagothricha"
"Lemmus_portenkoi","Lemmus_portenkoi"
"Lenothrix_canus","Lenothrix_canus"
"Lenothrix_canus","Rattus_canus"
"Leontocebus_cruzlimai","Leontocebus_cruzlimai"
"Leontocebus_cruzlimai","Saguinus_cruzlimai"
"Leontocebus_cruzlimai","Saguinus_fuscicollis"
"Leontocebus_fuscicollis","Leontocebus_fuscicollis"
"Leontocebus_fuscicollis","Midas_fuscicollis"
"Leontocebus_fuscicollis","Saguinus_fuscicollis"
"Leontocebus_illigeri","Leontocebus_illigeri"
"Leontocebus_illigeri","?_illigeri"
"Leontocebus_illigeri","Hapale_devillei"
"Leontocebus_illigeri","Hapale_illigeri"
"Leontocebus_illigeri","Leontocebus_mounseyi"
"Leontocebus_illigeri","Leontopithecus_illigeri"
"Leontocebus_illigeri","Mystax_bluntschlii"
"Leontocebus_illigeri","Saguinus_fuscicollis"
"Leontocebus_illigeri","Saguinus_illigeri"
"Leontocebus_lagonotus","Leontocebus_lagonotus"
"Leontocebus_lagonotus","Midas_apiculatus"
"Leontocebus_lagonotus","Midas_lagonotus"
"Leontocebus_lagonotus","Saguinus_fuscicollis"
"Leontocebus_lagonotus","Saguinus_lagonotus"
"Leontocebus_leucogenys","Leontocebus_leucogenys"
"Leontocebus_leucogenys","Leontocebus_pacator"
"Leontocebus_leucogenys","Midas_leucogenys"
"Leontocebus_leucogenys","Mystax_devillei"
"Leontocebus_leucogenys","Saguinus_fuscicollis"
"Leontocebus_leucogenys","Saguinus_leucogenys"
"Leontocebus_nigricollis","Leontocebus_nigricollis"
"Leontocebus_nigricollis","Midas_nigricollis"
"Leontocebus_nigricollis","Saguinus_nigricollis"
"Leontocebus_nigrifrons","Leontocebus_nigrifrons"
"Leontocebus_nigrifrons","Hapale_nigrifrons"
"Leontocebus_nigrifrons","Leontocebus_fuscicollis"
"Leontocebus_nigrifrons","Mystax_nigrifrons"
"Leontocebus_nigrifrons","Saguinus_fuscicollis"
"Leontocebus_nigrifrons","Saguinus_nigrifrons"
"Leontocebus_tripartitus","Leontocebus_tripartitus"
"Leontocebus_tripartitus","Midas_tripartitus"
"Leontocebus_tripartitus","Saguinus_tripartitus"
"Leontocebus_weddelli","Leontocebus_weddelli"
"Leontocebus_weddelli","?_weddelli"
"Leontocebus_weddelli","Leontocebus_fuscicollis"
"Leontocebus_weddelli","Leontocebus_purillus"
"Leontocebus_weddelli","Midas_weddelli"
"Leontocebus_weddelli","Mystax_imberbis"
"Leontocebus_weddelli","Saguinus_fuscicollis"
"Leontocebus_weddelli","Saguinus_weddelli"
"Leopardus_colocolo","Leopardus_colocolo"
"Leopardus_colocolo","Felis_colocolo"
"Leopardus_colocolo","Leopardus_colocola"
"Leopardus_colocolo","Lynchailurus_colocolo"
"Leopardus_colocolo","Oncifelis_colocolo"
"Lepilemur_sahamalazensis","Lepilemur_sahamalaza"
"Lepus_microtis","Lepus_victoriae"
"Limnogale_mergulus","Limnogale_mergulus"
"Liomys_adspersus","Liomys_adspersus"
"Liomys_adspersus","?_adspersus"
"Liomys_adspersus","Heteromys_adspersus"
"Liomys_irroratus","Liomys_irroratus"
"Liomys_irroratus","Heteromys_irroratus"
"Liomys_pictus","Liomys_pictus"
"Liomys_pictus","?_pictus"
"Liomys_pictus","Heteromys_pictus"
"Liomys_salvini","Liomys_salvini"
"Liomys_salvini","Heteromys_salvini"
"Liomys_spectabilis","Liomys_spectabilis"
"Liomys_spectabilis","Heteromys_spectabilis"
"Lonchophylla_thomasi","Hsunycteris_thomasi"
"Lophostoma_silvicolum","Lophostoma_silvicola"
"Lophostoma_silvicolum","Tonatia_silvicola"
"Lophostoma_yasuni","Lophostoma_carrikeri"
"Lorentzimys_nouhuysi","Lorentzimys_nouhuysi"
"Lutra_maculicollis","Hydrictis_maculicollis"
"Macropus_agilis","Macropus_agilis"
"Macropus_agilis","Halmaturus_agilis"
"Macropus_agilis","Notamacropus_agilis"
"Macropus_agilis","Osphranter_stirtoni"
"Macropus_antilopinus","Macropus_antilopinus"
"Macropus_antilopinus","Osphranter_antilopinus"
"Macropus_bernardus","Macropus_bernardus"
"Macropus_bernardus","Osphranter_bernardus"
"Macropus_dorsalis","Macropus_dorsalis"
"Macropus_dorsalis","Halmaturus_dorsalis"
"Macropus_dorsalis","Notamacropus_dorsalis"
"Macropus_eugenii","Macropus_eugenii"
"Macropus_eugenii","Kangurus_eugenii"
"Macropus_eugenii","Notamacropus_eugenii"
"Macropus_greyi","Macropus_greyi"
"Macropus_irma","Macropus_irma"
"Macropus_irma","Halmaturus_irma"
"Macropus_parma","Macropus_parma"
"Macropus_parma","Notamacropus_parma"
"Macropus_parryi","Macropus_parryi"
"Macropus_robustus","Macropus_robustus"
"Macropus_robustus","Macropus_birdsellii"
"Macropus_robustus","Macropus_cooperi"
"Macropus_robustus","Osphranter_cooperi"
"Macropus_robustus","Osphranter_robustus"
"Macropus_rufogriseus","Macropus_rufogriseus"
"Macropus_rufogriseus","Kangurus_rufogriseus"
"Macropus_rufogriseus","Mcropus_ruficollis"
"Macropus_rufogriseus","Wallabia_rufogriseus"
"Macropus_rufus","Macropus_rufus"
"Macropus_rufus","Kangurus_rufus"
"Macropus_rufus","Osphranter_rufus"
"Marmosa_quichua","Marmosa_quichua"
"Marmosops_impavidus","Marmosops_impavidus"
"Marmosops_impavidus","?_impavida"
"Marmosops_impavidus","Marmosa_impavida"
"Marmosops_neblina","Marmosops_neblina"
"Martes_pennanti","Pekania_pennanti"
"Mazama_bricenii","Mazama_bricenii"
"Mazama_pandora","Mazama_pandora"
"Megadendromus_nikolausi","Megadendromus_nikolausi"
"Megaderma_lyra","Lyroderma_lyra"
"Megaerops_wetmorei","Ptenochirus_wetmorei"
"Melonycteris_fardoulisi","Nesonycteris_fardoulisi"
"Melonycteris_woodfordi","Nesonycteris_woodfordi"
"Meriones_shawi","Meriones_shawi"
"Meriones_shawi","Gerbillus_richardii"
"Meriones_shawi","Gerbillus_savii"
"Meriones_shawi","Gerbillus_sellysii"
"Meriones_shawi","Meriones_albipes"
"Meriones_shawi","Meriones_auziensis"
"Meriones_shawi","Meriones_isis"
"Meriones_shawi","Meriones_trouessarti"
"Mesocapromys_nanus","Mesocapromys_nanus"
"Mesocapromys_nanus","Capromys_nanus"
"Mico_manicorensis","Mico_marcai"
"Microgale_dobsoni","Microgale_dobsoni"
"Microgale_talazaci","Microgale_talazaci"
"Micropteropus_intermedius","Epomophorus_intermedius"
"Micropteropus_pusillus","Epomophorus_pusillus"
"Microtus_bavaricus","Microtus_bavaricus"
"Microtus_bavaricus","Pitymys_bavaricus"
"Microtus_clarkei","Microtus_clarkei"
"Microtus_clarkei","?_clarkei"
"Microtus_clarkei","Volemys_clarkei"
"Microtus_evoronensis","Microtus_evoronensis"
"Microtus_evoronensis","Alexandromys_evoronensis"
"Microtus_fortis","Microtus_fortis"
"Microtus_fortis","Alexandromys_fortis"
"Microtus_fortis","Microtus_calamorum"
"Microtus_fortis","Microtus_dolichocephalus"
"Microtus_fortis","Microtus_michnoi"
"Microtus_fortis","Microtus_pelliceus"
"Microtus_fortis","Microtus_uliginosus"
"Microtus_gerbei","Microtus_gerbei"
"Microtus_gerbei","Arvicola_gerbii"
"Microtus_gerbei","Arvicola_pyrenaicus"
"Microtus_gerbei","Microtus_brunneus"
"Microtus_gerbei","Microtus_pyrenaicus"
"Microtus_gerbei","Pitymys_gerbii"
"Microtus_gerbei","Pitymys_planiceps"
"Microtus_gerbei","Pitymys_pyrenaicus"
"Microtus_gerbei","Pitymys_savii"
"Microtus_gregalis","Microtus_gregalis"
"Microtus_gregalis","Arvicola_arvalis"
"Microtus_gregalis","Arvicola_eversmanni"
"Microtus_gregalis","Arvicola_nordenskioldi"
"Microtus_gregalis","Arvicola_raddei"
"Microtus_gregalis","Microtus_angelicus"
"Microtus_gregalis","Microtus_angustus"
"Microtus_gregalis","Microtus_castaneus"
"Microtus_gregalis","Microtus_ravidulus"
"Microtus_gregalis","Microtus_tianschanicus"
"Microtus_gregalis","Mus_gregalis"
"Microtus_gregalis","Notiomys_angustus"
"Microtus_gregalis","Stenocranius_buturlini"
"Microtus_gregalis","Stenocranius_kossogolicus"
"Microtus_gregalis","Stenocranius_major"
"Microtus_hyperboreus","Microtus_middendorffi"
"Microtus_kikuchii","Microtus_kikuchii"
"Microtus_kikuchii","Alexandromys_kikuchii"
"Microtus_kikuchii","Volemys_kikuchii"
"Microtus_levis","Microtus_levis"
"Microtus_levis","Microtus_arvalis"
"Microtus_levis","Microtus_epiroticus"
"Microtus_levis","Microtus_rossiaemeridionalis"
"Microtus_levis","Microtus_subarvalis"
"Microtus_limnophilus","Microtus_limnophilus"
"Microtus_limnophilus","Alexandromys_limnophilus"
"Microtus_limnophilus","Microtus_malcolmi"
"Microtus_maximowiczii","Microtus_maximowiczii"
"Microtus_maximowiczii","?_maximowiczii"
"Microtus_maximowiczii","Alexandromys_maximowiczii"
"Microtus_maximowiczii","Microtus_michnoi"
"Microtus_middendorffii","Microtus_middendorffi"
"Microtus_middendorffii","Arvicola_middendorffi"
"Microtus_middendorffii","Arvicola_obscurus"
"Microtus_middendorffii","Microtus_hyperboreus"
"Microtus_mongolicus","Microtus_mongolicus"
"Microtus_mongolicus","Microtus_arvalis"
"Microtus_mongolicus","Microtus_poljakovi"
"Microtus_mongolicus","Microtus_xerophilus"
"Microtus_montebelli","Microtus_montebelli"
"Microtus_montebelli","?_montebelli"
"Microtus_montebelli","Alexandromys_montebelli"
"Microtus_montebelli","Arvicola_hatanedzumi"
"Microtus_mujanensis","Microtus_mujanensis"
"Microtus_mujanensis","Alexandromys_mujanensis"
"Microtus_nasarovi","Microtus_daghestanicus"
"Microtus_oeconomus","Microtus_oeconomus"
"Microtus_oeconomus","Alexandromys_oeconomus"
"Microtus_oeconomus","Arvicola_arenicola"
"Microtus_oeconomus","Arvicola_operarius"
"Microtus_oeconomus","Arvicola_ouralensis"
"Microtus_oeconomus","Arvicola_ratticeps"
"Microtus_oeconomus","Arvicola_terrestris"
"Microtus_oeconomus","Lemmus_medius"
"Microtus_oeconomus","Microtus_amakensis"
"Microtus_oeconomus","Microtus_arenicola"
"Microtus_oeconomus","Microtus_elymocetes"
"Microtus_oeconomus","Microtus_innuitus"
"Microtus_oeconomus","Microtus_kadiacensis"
"Microtus_oeconomus","Microtus_koreni"
"Microtus_oeconomus","Microtus_macfarlani"
"Microtus_oeconomus","Microtus_oeonomus"
"Microtus_oeconomus","Microtus_operarius"
"Microtus_oeconomus","Microtus_petshorae"
"Microtus_oeconomus","Microtus_ratticeps"
"Microtus_oeconomus","Microtus_sitkensis"
"Microtus_oeconomus","Microtus_tshuktshorum"
"Microtus_oeconomus","Microtus_uchidae"
"Microtus_oeconomus","Microtus_unalascensis"
"Microtus_oeconomus","Microtus_yakutatensis"
"Microtus_oeconomus","Mus_oeconomus"
"Microtus_sachalinensis","Microtus_sachalinensis"
"Microtus_sachalinensis","Alexandromys_sachalinensis"
"Microtus_schidlovskii","Microtus_schidlovskii"
"Microtus_schidlovskii","Microtus_colchicus"
"Microtus_schidlovskii","Microtus_socialis"
"Mimon_crenulatum","Gardnerycteris_crenulatum"
"Mimon_koepckeae","Gardnerycteris_koepckeae"
"Miniopterus_oceanensis","Miniopterus_schreibersii"
"Molossops_aequatorianus","Cabreramops_aequatorianus"
"Molossops_mattogrossensis","Neoplatymops_mattogrossensis"
"Mormopterus_beccarii","Ozimops_beccarii"
"Mormopterus_eleryi","Setirostris_eleryi"
"Mormopterus_halli","Ozimops_halli"
"Mormopterus_kitcheneri","Ozimops_kitcheneri"
"Mormopterus_loriae","Ozimops_loriae"
"Mormopterus_lumsdenae","Ozimops_lumsdenae"
"Mormopterus_norfolkensis","Micronomus_norfolkensis"
"Mormopterus_planiceps","Ozimops_planiceps"
"Muriculus_imberbis","Muriculus_imberbis"
"Muriculus_imberbis","Mus_imberbis"
"Murina_cineracea","Murina_feae"
"Murina_huttoni","Murina_huttonii"
"Murina_tiensa","Murina_harrisoni"
"Mustela_subpalmata","Mustela_nivalis"
"Myodes_andersoni","Myodes_andersoni"
"Myodes_andersoni","Craseomys_niigatae"
"Myodes_andersoni","Evotomys_andersoni"
"Myodes_andersoni","Phaulomys_andersoni"
"Myodes_californicus","Myodes_californicus"
"Myodes_californicus","?_californicus"
"Myodes_californicus","Clethrionomys_californicus"
"Myodes_californicus","Evotomys_californicus"
"Myodes_californicus","Evotomys_mazama"
"Myodes_californicus","Evotomys_obscurus"
"Myodes_centralis","Myodes_centralis"
"Myodes_centralis","Clethrionomys_centralis"
"Myodes_centralis","Clethrionomys_frater"
"Myodes_centralis","Evotomys_frater"
"Myodes_gapperi","Myodes_gapperi"
"Myodes_gapperi","?_gapperi"
"Myodes_gapperi","Arvicola_gapperi"
"Myodes_gapperi","Clethrionomys_gapperi"
"Myodes_gapperi","Evotomys_carolinensis"
"Myodes_gapperi","Evotomys_caurinus"
"Myodes_gapperi","Evotomys_fuscodorsalis"
"Myodes_gapperi","Evotomys_galei"
"Myodes_gapperi","Evotomys_gapperi"
"Myodes_gapperi","Evotomys_idahoensis"
"Myodes_gapperi","Evotomys_limitis"
"Myodes_gapperi","Evotomys_nivarius"
"Myodes_gapperi","Evotomys_occidentalis"
"Myodes_gapperi","Evotomys_phaeus"
"Myodes_gapperi","Evotomys_proteus"
"Myodes_gapperi","Evotomys_pygmaeus"
"Myodes_gapperi","Evotomys_ungava"
"Myodes_gapperi","Evotomys_wrangeli"
"Myodes_glareolus","Myodes_glareolus"
"Myodes_glareolus","Arvicola_fulvus"
"Myodes_glareolus","Arvicola_pratensis"
"Myodes_glareolus","Arvicola_riparia"
"Myodes_glareolus","Clethrionomys_alstoni"
"Myodes_glareolus","Clethrionomys_britannicus"
"Myodes_glareolus","Clethrionomys_fulvus"
"Myodes_glareolus","Clethrionomys_glareolus"
"Myodes_glareolus","Clethrionomys_gorka"
"Myodes_glareolus","Clethrionomys_hallucalis"
"Myodes_glareolus","Clethrionomys_helveticus"
"Myodes_glareolus","Clethrionomys_hercynius"
"Myodes_glareolus","Clethrionomys_insulaebellae"
"Myodes_glareolus","Clethrionomys_intermedius"
"Myodes_glareolus","Clethrionomys_istericus"
"Myodes_glareolus","Clethrionomys_italicus"
"Myodes_glareolus","Clethrionomys_jurassicus"
"Myodes_glareolus","Clethrionomys_nageri"
"Myodes_glareolus","Clethrionomys_norvegicus"
"Myodes_glareolus","Clethrionomys_pratensis"
"Myodes_glareolus","Clethrionomys_reinwaldti"
"Myodes_glareolus","Clethrionomys_riparia"
"Myodes_glareolus","Clethrionomys_rubidus"
"Myodes_glareolus","Clethrionomys_rufescens"
"Myodes_glareolus","Clethrionomys_ruttneri"
"Myodes_glareolus","Clethrionomys_sobrus"
"Myodes_glareolus","Clethrionomys_suecicus"
"Myodes_glareolus","Clethrionomys_tomensis"
"Myodes_glareolus","Clethrionomys_vasconiae"
"Myodes_glareolus","Clethrionomys_vesanus"
"Myodes_glareolus","Evotomys_alstoni"
"Myodes_glareolus","Evotomys_caesarius"
"Myodes_glareolus","Evotomys_erica"
"Myodes_glareolus","Evotomys_glareolus"
"Myodes_glareolus","Evotomys_gorka"
"Myodes_glareolus","Evotomys_hercynicus"
"Myodes_glareolus","Evotomys_nageri"
"Myodes_glareolus","Evotomys_norvegicus"
"Myodes_glareolus","Evotomys_ponticus"
"Myodes_glareolus","Evotomys_skomerensis"
"Myodes_glareolus","Evotomys_vasconiae"
"Myodes_glareolus","Hypudacus_hercynicus"
"Myodes_glareolus","Hypudaeus_nageri"
"Myodes_glareolus","Lemmus_arvalis"
"Myodes_glareolus","Lemmus_pratensis"
"Myodes_glareolus","Lemmus_rubidus"
"Myodes_glareolus","Mus_glareolus"
"Myodes_glareolus","Mus_rutilus"
"Myodes_glareolus","Myodes_bicolor"
"Myodes_regulus","Myodes_regulus"
"Myodes_regulus","Craseomys_regulus"
"Myodes_regulus","Eothenomys_regulus"
"Myodes_rex","Myodes_rex"
"Myodes_rex","Clethrionomys_rex"
"Myodes_rex","Craseomys_rex"
"Myodes_rufocanus","Myodes_rufocanus"
"Myodes_rufocanus","Arvicola_kamtnschaticus"
"Myodes_rufocanus","Arvicola_wosnessenskii"
"Myodes_rufocanus","Clethrionomys_rufocanus"
"Myodes_rufocanus","Clethrionomys_sikotanensis"
"Myodes_rufocanus","Clethrionomys_yesomontanus"
"Myodes_rufocanus","Craseomys_rufocanus"
"Myodes_rufocanus","Evotomys_arsenjevi"
"Myodes_rufocanus","Evotomys_bedfordiae"
"Myodes_rufocanus","Evotomys_irkutensis"
"Myodes_rufocanus","Evotomys_kolymensis"
"Myodes_rufocanus","Evotomys_latastei"
"Myodes_rufocanus","Hypudaeus_rufocanus"
"Myodes_rufocanus","Neoaschizomys_sikotanensis"
"Myodes_rutilus","Myodes_rutilus"
"Myodes_rutilus","Arvicola_amurensis"
"Myodes_rutilus","Arvicola_russatus"
"Myodes_rutilus","Clethrionomys_albiventer"
"Myodes_rutilus","Clethrionomys_dawsoni"
"Myodes_rutilus","Clethrionomys_rutilis"
"Myodes_rutilus","Clethrionomys_rutilus"
"Myodes_rutilus","Evotomys_alascensis"
"Myodes_rutilus","Evotomys_baikalensis"
"Myodes_rutilus","Evotomys_dawsoni"
"Myodes_rutilus","Evotomys_jochelsoni"
"Myodes_rutilus","Evotomys_laticeps"
"Myodes_rutilus","Evotomys_mikado"
"Myodes_rutilus","Evotomys_orca"
"Myodes_rutilus","Evotomys_parvidens"
"Myodes_rutilus","Evotomys_rutilus"
"Myodes_rutilus","Microtus_mollessonae"
"Myodes_rutilus","Mus_rutilus"
"Myodes_shanseius","Myodes_shanseius"
"Myodes_shanseius","Craseomys_shanseius"
"Myodes_shanseius","Eothenomys_shanseius"
"Myodes_shanseius","Microtus_inez"
"Myodes_smithii","Myodes_smithii"
"Myodes_smithii","?_smithii"
"Myodes_smithii","Clethrionomys_rufocanus"
"Myodes_smithii","Craseomys_smithii"
"Myodes_smithii","Eothenomys_smithii"
"Myodes_smithii","Phaulomys_smithii"
"Myoictis_wallacei","Myoictis_wallacii"
"Myotis_aelleni","Myotis_chiloensis"
"Myotis_aurascens","Myotis_davidii"
"Myotis_goudoti","Myotis_goudotii"
"Myotis_goudoti","Vespertilio_goudotii"
"Myotis_hajastanicus","Myotis_davidii"
"Myotis_melanorhinus","Myotis_ciliolabrum"
"Mysateles_garridoi","Mysateles_garridoi"
"Mysateles_garridoi","Capromys_garridoi"
"Mysateles_gundlachi","Mysateles_prehensilis"
"Naemorhedus_griseus","Naemorhedus_griseus"
"Naemorhedus_griseus","Nemorhaedus_griseus"
"Nasuella_meridensis","Nasua_olivacea"
"Natalus_espiritosantensis","Natalus_macrourus"
"Necromys_benefactus","Necromys_benefactus"
"Necromys_temchuki","Necromys_temchuki"
"Necromys_temchuki","?_temchuki"
"Necromys_temchuki","Bolomys_temchuki"
"Necromys_temchuki","Cabreramys_temchucki"
"Necromys_temchuki","Cabreramys_temchuki"
"Neoromicia_brunnea","Pseudoromicia_brunnea"
"Neoromicia_capensis","Laephotis_capensis"
"Neoromicia_helios","Afronycteris_helios"
"Neoromicia_malagasyensis","Laephotis_malagasyensis"
"Neoromicia_matroka","Laephotis_matroka"
"Neoromicia_melckorum","Laephotis_capensis"
"Neoromicia_nana","Afronycteris_nanus"
